Ctro|Klac|Psti	9	1043	18
Calb|Klac|Psti	9	1043	18
Cdub|Klac|Psti	9	1043	18
Cpar|Klac|Lelo	13	1057	0
Cpar|Ctro|Klac	1052	7	11
Calb|Cpar|Klac	1052	11	7
Cdub|Cpar|Klac	1052	11	7
Ctro|Klac|Lelo	11	1052	7
Calb|Klac|Lelo	11	1052	7
Cdub|Klac|Lelo	12	1051	7
Calb|Ctro|Klac	1066	2	2
Cdub|Ctro|Klac	1066	2	2
Calb|Cdub|Klac	1070	0	0
Kthe|Kwal|Sklu	1066	1	3
Kwal|Sklu|Zrou	989	39	42
Kpol|Kwal|Sklu	30	39	1001
Cgla|Kwal|Sklu	37	32	1001
Kwal|Scas|Sklu	18	1023	29
Kwal|Sbay|Sklu	10	1041	19
Kwal|Sklu|Skud	1046	5	19
Kwal|Sklu|Spar	1046	4	20
Kwal|Scer|Sklu	10	1042	18
Kwal|Sklu|Smik	1046	5	19
Clus|Kwal|Sklu	195	141	734
Cgui|Kwal|Sklu	195	141	734
Dhan|Kwal|Sklu	195	141	734
Kwal|Psti|Sklu	195	734	141
Cpar|Kwal|Sklu	195	141	734
Kwal|Lelo|Sklu	195	734	141
Ctro|Kwal|Sklu	195	141	734
Calb|Kwal|Sklu	195	141	734
Cdub|Kwal|Sklu	195	141	734
Kthe|Sklu|Zrou	988	39	43
Kpol|Kthe|Sklu	32	39	999
Cgla|Kthe|Sklu	38	32	1000
Kthe|Scas|Sklu	20	1021	29
Kthe|Sbay|Sklu	10	1041	19
Kthe|Sklu|Skud	1046	5	19
Kthe|Sklu|Spar	1046	4	20
Kthe|Scer|Sklu	10	1042	18
Kthe|Sklu|Smik	1046	5	19
Clus|Kthe|Sklu	195	142	733
Cgui|Kthe|Sklu	195	142	733
Dhan|Kthe|Sklu	195	142	733
Kthe|Psti|Sklu	195	733	142
Cpar|Kthe|Sklu	195	142	733
Kthe|Lelo|Sklu	195	733	142
Ctro|Kthe|Sklu	195	142	733
Calb|Kthe|Sklu	195	142	733
Cdub|Kthe|Sklu	195	142	733
Kpol|Sklu|Zrou	314	324	432
Cgla|Sklu|Zrou	242	219	609
Scas|Sklu|Zrou	174	200	696
Sbay|Sklu|Zrou	17	48	1005
Sklu|Skud|Zrou	17	1004	49
Sklu|Spar|Zrou	18	1005	47
Scer|Sklu|Zrou	15	46	1009
Sklu|Smik|Zrou	18	1004	48
Clus|Sklu|Zrou	784	121	165
Cgui|Sklu|Zrou	784	121	165
Dhan|Sklu|Zrou	784	121	165
Psti|Sklu|Zrou	784	121	165
Cpar|Sklu|Zrou	784	121	165
Lelo|Sklu|Zrou	784	121	165
Ctro|Sklu|Zrou	784	121	165
Calb|Sklu|Zrou	784	121	165
Cdub|Sklu|Zrou	784	121	165
Cgla|Kpol|Sklu	304	243	523
Kpol|Scas|Sklu	265	615	190
Kpol|Sbay|Sklu	56	999	15
Kpol|Sklu|Skud	1002	53	15
Kpol|Sklu|Spar	1002	52	16
Kpol|Scer|Sklu	56	1001	13
Kpol|Sklu|Smik	1002	53	15
Clus|Kpol|Sklu	125	801	144
Cgui|Kpol|Sklu	125	801	144
Dhan|Kpol|Sklu	125	801	144
Kpol|Psti|Sklu	125	144	801
Cpar|Kpol|Sklu	125	801	144
Kpol|Lelo|Sklu	125	144	801
Ctro|Kpol|Sklu	125	801	144
Calb|Kpol|Sklu	125	801	144
Cdub|Kpol|Sklu	125	801	144
Cgla|Scas|Sklu	325	443	302
Cgla|Sbay|Sklu	65	994	11
Cgla|Sklu|Skud	997	62	11
Cgla|Sklu|Spar	997	61	12
Cgla|Scer|Sklu	68	995	7
Cgla|Sklu|Smik	997	62	11
Cgla|Clus|Sklu	128	122	820
Cgla|Cgui|Sklu	128	122	820
Cgla|Dhan|Sklu	128	122	820
Cgla|Psti|Sklu	128	122	820
Cgla|Cpar|Sklu	128	122	820
Cgla|Lelo|Sklu	128	122	820
Cgla|Ctro|Sklu	128	122	820
Calb|Cgla|Sklu	128	820	122
Cdub|Cgla|Sklu	128	820	122
Sbay|Scas|Sklu	67	10	993
Scas|Sklu|Skud	995	64	11
Scas|Sklu|Spar	996	63	11
Scas|Scer|Sklu	65	997	8
Scas|Sklu|Smik	996	64	10
Clus|Scas|Sklu	81	880	109
Cgui|Scas|Sklu	81	880	109
Dhan|Scas|Sklu	81	880	109
Psti|Scas|Sklu	81	880	109
Cpar|Scas|Sklu	81	880	109
Lelo|Scas|Sklu	81	880	109
Ctro|Scas|Sklu	81	880	109
Calb|Scas|Sklu	81	880	109
Cdub|Scas|Sklu	81	880	109
Sbay|Sklu|Skud	546	401	123
Sbay|Sklu|Spar	865	159	46
Sbay|Scer|Sklu	194	871	5
Sbay|Sklu|Smik	708	239	123
Clus|Sbay|Sklu	20	1011	39
Cgui|Sbay|Sklu	20	1011	39
Dhan|Sbay|Sklu	20	1011	39
Psti|Sbay|Sklu	20	1011	39
Cpar|Sbay|Sklu	20	1011	39
Lelo|Sbay|Sklu	20	1011	39
Ctro|Sbay|Sklu	20	1011	39
Calb|Sbay|Sklu	20	1011	39
Cdub|Sbay|Sklu	20	1011	39
Sklu|Skud|Spar	834	60	176
Scer|Sklu|Skud	140	83	847
Sklu|Skud|Smik	631	162	277
Clus|Sklu|Skud	1012	19	39
Cgui|Sklu|Skud	1012	19	39
Dhan|Sklu|Skud	1012	19	39
Psti|Sklu|Skud	1012	19	39
Cpar|Sklu|Skud	1012	19	39
Lelo|Sklu|Skud	1012	19	39
Ctro|Sklu|Skud	1012	19	39
Calb|Sklu|Skud	1012	19	39
Cdub|Sklu|Skud	1012	19	39
Scer|Sklu|Spar	880	93	97
Sklu|Smik|Spar	793	74	203
Clus|Sklu|Spar	1012	18	40
Cgui|Sklu|Spar	1012	18	40
Dhan|Sklu|Spar	1012	18	40
Psti|Sklu|Spar	1012	18	40
Cpar|Sklu|Spar	1012	18	40
Lelo|Sklu|Spar	1012	18	40
Ctro|Sklu|Spar	1012	18	40
Calb|Sklu|Spar	1012	18	40
Cdub|Sklu|Spar	1012	18	40
Scer|Sklu|Smik	190	86	794
Clus|Scer|Sklu	17	1014	39
Cgui|Scer|Sklu	17	1014	39
Dhan|Scer|Sklu	17	1014	39
Psti|Scer|Sklu	17	1014	39
Cpar|Scer|Sklu	17	1014	39
Lelo|Scer|Sklu	17	1014	39
Ctro|Scer|Sklu	17	1014	39
Calb|Scer|Sklu	17	1014	39
Cdub|Scer|Sklu	17	1014	39
Clus|Sklu|Smik	1011	20	39
Cgui|Sklu|Smik	1011	20	39
Dhan|Sklu|Smik	1011	20	39
Psti|Sklu|Smik	1011	20	39
Cpar|Sklu|Smik	1011	20	39
Lelo|Sklu|Smik	1011	20	39
Ctro|Sklu|Smik	1011	20	39
Calb|Sklu|Smik	1011	20	39
Cdub|Sklu|Smik	1011	20	39
Cgui|Clus|Sklu	1050	12	8
Clus|Dhan|Sklu	1049	14	7
Clus|Psti|Sklu	1046	18	6
Clus|Cpar|Sklu	1040	22	8
Clus|Lelo|Sklu	1040	22	8
Clus|Ctro|Sklu	1040	23	7
Calb|Clus|Sklu	1040	7	23
Cdub|Clus|Sklu	1040	7	23
Cgui|Dhan|Sklu	1055	12	3
Cgui|Psti|Sklu	1047	19	4
Cgui|Cpar|Sklu	1040	24	6
Cgui|Lelo|Sklu	1040	24	6
Cgui|Ctro|Sklu	1040	24	6
Calb|Cgui|Sklu	1040	6	24
Cdub|Cgui|Sklu	1040	6	24
Dhan|Psti|Sklu	1052	13	5
Cpar|Dhan|Sklu	1042	9	19
Dhan|Lelo|Sklu	1042	19	9
Ctro|Dhan|Sklu	1042	9	19
Calb|Dhan|Sklu	1042	9	19
Cdub|Dhan|Sklu	1042	9	19
Cpar|Psti|Sklu	1045	7	18
Lelo|Psti|Sklu	1045	7	18
Ctro|Psti|Sklu	1045	7	18
Calb|Psti|Sklu	1045	7	18
Cdub|Psti|Sklu	1045	7	18
Cpar|Lelo|Sklu	1069	1	0
Cpar|Ctro|Sklu	1052	7	11
Calb|Cpar|Sklu	1052	11	7
Cdub|Cpar|Sklu	1052	11	7
Ctro|Lelo|Sklu	1052	11	7
Calb|Lelo|Sklu	1052	11	7
Cdub|Lelo|Sklu	1052	11	7
Calb|Ctro|Sklu	1066	2	2
Cdub|Ctro|Sklu	1066	2	2
Calb|Cdub|Sklu	1070	0	0
Kthe|Kwal|Zrou	1069	0	1
Kpol|Kthe|Kwal	11	0	1059
Cgla|Kthe|Kwal	10	1	1059
Kthe|Kwal|Scas	1068	2	0
Kthe|Kwal|Sbay	1070	0	0
Kthe|Kwal|Skud	1070	0	0
Kthe|Kwal|Spar	1070	0	0
Kthe|Kwal|Scer	1070	0	0
Kthe|Kwal|Smik	1070	0	0
Clus|Kthe|Kwal	12	5	1053
Cgui|Kthe|Kwal	12	5	1053
Dhan|Kthe|Kwal	12	5	1053
Kthe|Kwal|Psti	1062	3	5
Cpar|Kthe|Kwal	12	5	1053
Kthe|Kwal|Lelo	1062	3	5
Ctro|Kthe|Kwal	12	5	1053
Calb|Kthe|Kwal	12	5	1053
Cdub|Kthe|Kwal	12	5	1053
Kpol|Kwal|Zrou	308	328	434
Cgla|Kwal|Zrou	240	218	612
Kwal|Scas|Zrou	169	695	206
Kwal|Sbay|Zrou	15	1004	51
Kwal|Skud|Zrou	15	1004	51
Kwal|Spar|Zrou	15	1005	50
Kwal|Scer|Zrou	13	1008	49
Kwal|Smik|Zrou	16	1004	50
Clus|Kwal|Zrou	781	123	166
Cgui|Kwal|Zrou	781	123	166
Dhan|Kwal|Zrou	781	123	166
Kwal|Psti|Zrou	781	166	123
Cpar|Kwal|Zrou	781	123	166
Kwal|Lelo|Zrou	781	166	123
Ctro|Kwal|Zrou	781	123	166
Calb|Kwal|Zrou	781	123	166
Cdub|Kwal|Zrou	781	123	166
Cgla|Kpol|Kwal	304	249	517
Kpol|Kwal|Scas	618	265	187
Kpol|Kwal|Sbay	1003	53	14
Kpol|Kwal|Skud	1003	53	14
Kpol|Kwal|Spar	1003	53	14
Kpol|Kwal|Scer	1006	52	12
Kpol|Kwal|Smik	1003	53	14
Clus|Kpol|Kwal	123	808	139
Cgui|Kpol|Kwal	123	808	139
Dhan|Kpol|Kwal	123	808	139
Kpol|Kwal|Psti	140	122	808
Cpar|Kpol|Kwal	123	808	139
Kpol|Kwal|Lelo	140	122	808
Ctro|Kpol|Kwal	123	808	139
Calb|Kpol|Kwal	123	808	139
Cdub|Kpol|Kwal	123	808	139
Cgla|Kwal|Scas	444	326	300
Cgla|Kwal|Sbay	998	62	10
Cgla|Kwal|Skud	998	62	10
Cgla|Kwal|Spar	998	62	10
Cgla|Kwal|Scer	1002	62	6
Cgla|Kwal|Smik	998	62	10
Cgla|Clus|Kwal	122	120	828
Cgla|Cgui|Kwal	122	120	828
Cgla|Dhan|Kwal	122	120	828
Cgla|Kwal|Psti	120	122	828
Cgla|Cpar|Kwal	122	120	828
Cgla|Kwal|Lelo	120	122	828
Cgla|Ctro|Kwal	122	120	828
Calb|Cgla|Kwal	122	828	120
